ZIP_CODE,STATE_NAME,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,CREATED_AT
90001,California,Regents University of California,2557,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
72365,Arkansas,Arkansas BlueCross BlueShield,964,,,510,320,216,1,64,10,77,64,0,0,104,0,104,0,0,0,29,161,0,0,161,0,0,2026-03-02 08:27:02.243 -0500
91326,California,Regents University of California,2557,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
72546,Arkansas,Arkansas BlueCross BlueShield,964,,,26,26,20,0,8,0,5,7,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
93063,California,Regents University of California,2557,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
50522,Iowa,Avera Health,970,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
64856,Missouri,Arkansas BlueCross BlueShield,964,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
55068,Minnesota,Avera Health,970,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57004,South Dakota,Avera Health,970,,,88,88,70,0,51,0,0,19,0,7,18,0,18,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57328,South Dakota,Avera Health,970,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
71861,Arkansas,Arkansas BlueCross BlueShield,964,,,114,89,54,0,13,3,22,16,0,0,35,0,35,0,0,0,3,22,0,0,22,0,0,2026-03-02 08:27:02.243 -0500
58007,North Dakota,Avera Health,970,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
68792,Nebraska,Avera Health,970,,,9,9,2,0,2,0,0,0,0,1,7,0,7,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
72355,Arkansas,Arkansas BlueCross BlueShield,964,,,56,32,32,0,10,2,11,9,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,2026-03-02 08:27:02.243 -0500
35077,Alabama,Blue Cross and Blue Shield of Alabama,975,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
72835,Arkansas,Arkansas BlueCross BlueShield,964,,,129,63,42,0,15,2,14,11,0,0,21,0,21,0,0,0,30,36,0,0,36,0,0,2026-03-02 08:27:02.243 -0500
35653,Alabama,Blue Cross and Blue Shield of Alabama,975,,,192,185,82,0,61,0,0,21,0,2,103,0,102,0,1,10,7,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
51039,Iowa,Avera Health,970,,,19,19,5,0,5,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36206,Alabama,Blue Cross and Blue Shield of Alabama,975,,,5688,5536,2966,0,2450,0,1,515,0,54,2570,0,2558,1,11,258,152,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36453,Alabama,Blue Cross and Blue Shield of Alabama,975,,,22,21,10,0,6,0,0,4,0,0,11,0,11,0,0,1,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
56167,Minnesota,Avera Health,970,,,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36919,Alabama,Blue Cross and Blue Shield of Alabama,975,,,549,485,279,0,203,0,0,76,0,5,206,0,206,0,0,21,64,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57020,South Dakota,Avera Health,970,,,112,112,39,0,21,0,0,18,0,4,73,0,73,0,0,4,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37302,Tennessee,Blue Cross and Blue Shield of Alabama,975,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57359,South Dakota,Avera Health,970,,,12,12,9,0,5,0,0,4,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37849,Tennessee,Blue Cross and Blue Shield of Alabama,975,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57748,South Dakota,Avera Health,970,,,5,5,4,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38863,Mississippi,Blue Cross and Blue Shield of Alabama,975,,,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
39773,Mississippi,Blue Cross and Blue Shield of Alabama,975,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
20017,District of Columbia,Blue Cross and Blue Shield of Alabama,975,,,7,7,2,0,2,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
07064,New Jersey,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
35229,Alabama,Blue Cross and Blue Shield of Alabama,975,,,546,546,251,0,202,0,0,49,0,4,295,0,293,2,0,30,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
19103,Pennsylvania,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
35896,Alabama,Blue Cross and Blue Shield of Alabama,975,,,347,347,216,0,191,0,0,25,0,4,131,0,128,2,1,13,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30084,Georgia,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36276,Alabama,Blue Cross and Blue Shield of Alabama,975,,,115,107,60,0,47,0,0,13,0,1,47,0,46,0,1,5,8,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37203,Tennessee,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36754,Alabama,Blue Cross and Blue Shield of Alabama,975,,,183,183,80,0,58,0,0,22,0,1,103,0,103,0,0,11,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
53089,Wisconsin,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37130,Tennessee,Blue Cross and Blue Shield of Alabama,975,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37766,Tennessee,Blue Cross and Blue Shield of Alabama,975,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38221,Tennessee,Blue Cross and Blue Shield of Alabama,975,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38633,Mississippi,Blue Cross and Blue Shield of Alabama,975,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
06010,Connecticut,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
15037,Pennsylvania,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30044,Georgia,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33813,Florida,BlueCross BlueShield Minnesota,976,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38016,Tennessee,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
53523,Wisconsin,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
55321,Minnesota,BlueCross BlueShield Minnesota,976,,,6,4,1,0,1,0,0,0,0,1,3,0,3,0,0,0,1,1,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
55972,Minnesota,BlueCross BlueShield Minnesota,976,,,71,62,16,1,14,0,0,1,0,13,46,0,46,0,0,0,5,4,4,0,0,0,0,2026-03-02 08:27:02.243 -0500
56128,Minnesota,BlueCross BlueShield Minnesota,976,,,34,20,6,1,4,0,0,1,0,4,14,0,14,0,0,0,4,10,9,0,1,0,0,2026-03-02 08:27:02.243 -0500
56338,Minnesota,BlueCross BlueShield Minnesota,976,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2026-03-02 08:27:02.243 -0500
56470,Minnesota,BlueCross BlueShield Minnesota,976,,,2995,2090,620,46,479,0,0,95,0,496,1470,0,1470,0,0,0,618,301,258,0,43,14,0,2026-03-02 08:27:02.243 -0500
56716,Minnesota,BlueCross BlueShield Minnesota,976,,,14,7,1,0,1,0,0,0,0,1,6,0,6,0,0,0,2,5,5,0,0,0,0,2026-03-02 08:27:02.243 -0500
61373,Illinois,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
77351,Texas,BlueCross BlueShield Minnesota,976,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
83712,Idaho,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
93065,California,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
00044,Rhode Island,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
01073,Massachusetts,Ascendiun dba Blue Shield California,979,,,7,7,3,0,3,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
01742,Massachusetts,Ascendiun dba Blue Shield California,979,,,56,55,26,0,26,0,0,0,0,1,29,0,29,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
02090,Massachusetts,Ascendiun dba Blue Shield California,979,,,36,36,21,0,21,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
02760,Massachusetts,Ascendiun dba Blue Shield California,979,,,31,31,10,0,10,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
03745,New Hampshire,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
54891,Wisconsin,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
04864,Maine,Ascendiun dba Blue Shield California,979,,,6,5,2,0,2,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
55385,Minnesota,BlueCross BlueShield Minnesota,976,,,337,227,63,5,46,0,0,12,0,51,164,0,164,0,0,0,94,17,15,0,2,1,0,2026-03-02 08:27:02.243 -0500
55923,Minnesota,BlueCross BlueShield Minnesota,976,,,18,13,4,1,3,0,0,0,0,2,9,0,9,0,0,0,1,4,4,0,1,0,0,2026-03-02 08:27:02.243 -0500
06784,Connecticut,Ascendiun dba Blue Shield California,979,,,12,12,5,0,5,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
56141,Minnesota,BlueCross BlueShield Minnesota,976,,,6,3,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,3,2,0,0,0,0,2026-03-02 08:27:02.243 -0500
07501,New Jersey,Ascendiun dba Blue Shield California,979,,,93,93,23,0,23,0,0,0,0,1,70,0,70,0,0,2,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
56359,Minnesota,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
08861,New Jersey,Ascendiun dba Blue Shield California,979,,,95,95,45,0,45,0,0,0,0,1,50,0,50,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
57006,South Dakota,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
11210,New York,Ascendiun dba Blue Shield California,979,,,104,104,64,1,63,0,0,0,0,1,40,0,40,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
60506,Illinois,BlueCross BlueShield Minnesota,976,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
75208,Texas,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
12180,New York,Ascendiun dba Blue Shield California,979,,,92,92,18,0,18,0,0,0,0,0,74,0,74,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
80829,Colorado,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
13340,New York,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
86413,Arizona,BlueCross BlueShield Minnesota,976,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
14456,New York,Ascendiun dba Blue Shield California,979,,,18,18,5,0,5,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
00042,Pennsylvania,Ascendiun dba Blue Shield California,979,,,9,9,8,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
15035,Pennsylvania,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
02144,Massachusetts,Ascendiun dba Blue Shield California,979,,,87,87,41,0,41,0,0,0,0,1,46,0,46,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
15530,Pennsylvania,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
03087,New Hampshire,Ascendiun dba Blue Shield California,979,,,44,44,17,0,17,0,0,0,0,1,27,0,27,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
04457,Maine,Ascendiun dba Blue Shield California,979,,,4,4,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
16127,Pennsylvania,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
05859,Vermont,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
17252,Pennsylvania,Ascendiun dba Blue Shield California,979,,,3,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
06812,Connecticut,Ascendiun dba Blue Shield California,979,,,49,49,19,0,19,0,0,0,0,1,30,0,30,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
17978,Pennsylvania,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
07421,New Jersey,Ascendiun dba Blue Shield California,979,,,18,18,4,0,4,0,0,0,0,1,14,0,14,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
18623,Pennsylvania,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
10005,New York,Ascendiun dba Blue Shield California,979,,,18,18,11,0,11,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
19365,Pennsylvania,Ascendiun dba Blue Shield California,979,,,20,20,8,0,8,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
11249,New York,Ascendiun dba Blue Shield California,979,,,66,66,40,0,40,0,0,0,0,1,26,0,26,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
20818,Maryland,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
12432,New York,Ascendiun dba Blue Shield California,979,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
13166,New York,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22207,Virginia,Ascendiun dba Blue Shield California,979,,,87,87,47,1,46,0,0,0,0,1,40,0,40,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
14208,New York,Ascendiun dba Blue Shield California,979,,,9,9,4,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22802,Virginia,Ascendiun dba Blue Shield California,979,,,8,8,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
15146,Pennsylvania,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
16662,Pennsylvania,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
23837,Virginia,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
17749,Pennsylvania,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
24739,West Virginia,Ascendiun dba Blue Shield California,979,,,6,6,1,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
19362,Pennsylvania,Ascendiun dba Blue Shield California,979,,,9,9,4,0,4,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
25427,West Virginia,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
20010,District of Columbia,Ascendiun dba Blue Shield California,979,,,85,85,44,0,44,0,0,0,0,1,41,0,41,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27507,North Carolina,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
21028,Maryland,Ascendiun dba Blue Shield California,979,,,4,3,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22030,Virginia,Ascendiun dba Blue Shield California,979,,,39,39,18,0,18,0,0,0,0,1,21,0,21,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27889,North Carolina,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
22980,Virginia,Ascendiun dba Blue Shield California,979,,,5,5,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
28345,North Carolina,Ascendiun dba Blue Shield California,979,,,9,9,6,0,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
23868,Virginia,Ascendiun dba Blue Shield California,979,,,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
28714,North Carolina,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
24541,Virginia,Ascendiun dba Blue Shield California,979,,,10,10,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
29059,South Carolina,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
25404,West Virginia,Ascendiun dba Blue Shield California,979,,,13,13,4,0,4,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27028,North Carolina,Ascendiun dba Blue Shield California,979,,,13,13,8,0,8,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
29689,South Carolina,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
27851,North Carolina,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30461,Georgia,Ascendiun dba Blue Shield California,979,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
28635,North Carolina,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
31061,Georgia,Ascendiun dba Blue Shield California,979,,,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
32081,Florida,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
29374,South Carolina,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
32668,Florida,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30022,Georgia,Ascendiun dba Blue Shield California,979,,,168,167,87,1,86,0,0,0,0,2,80,0,80,0,0,2,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
30274,Georgia,Ascendiun dba Blue Shield California,979,,,57,57,9,0,9,0,0,0,0,0,48,0,48,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
31217,Georgia,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
32250,Florida,Ascendiun dba Blue Shield California,979,,,30,30,16,1,15,0,0,0,0,1,14,0,14,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33037,Florida,Ascendiun dba Blue Shield California,979,,,24,24,21,0,21,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33442,Florida,Ascendiun dba Blue Shield California,979,,,41,40,22,0,22,0,0,0,0,1,18,0,18,0,0,0,1,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
33873,Florida,Ascendiun dba Blue Shield California,979,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
34266,Florida,Ascendiun dba Blue Shield California,979,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
35184,Alabama,Ascendiun dba Blue Shield California,979,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
36572,Alabama,Ascendiun dba Blue Shield California,979,,,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37127,Tennessee,Ascendiun dba Blue Shield California,979,,,32,32,16,0,16,0,0,0,0,0,16,0,16,0,0,1,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
37727,Tennessee,Ascendiun dba Blue Shield California,979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
38683,Mississippi,Ascendiun dba Blue Shield California,979,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 08:27:02.243 -0500
