STATE_NAME,COUNTY_NAME,COUNTY_CODE,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
Ohio,Tuscarawas County,39157,HealthPartners (MN),1089,,,7,7,1,0,1,0,0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0300,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Government Employees Health Association,1063,,,90,90,90,0,90,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1500,0.3100,1.2300,0.0000,2.1200,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Elevance Health,1251,Anthem BlueCross BlueShield Georgia,85,224,67,1,0,1,0,0,0,0,0,66,0,60,6,0,24,157,0,0,0,0,0,0,0.3800,0.2300,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.0000,0.3000,0.3700,0.0000,0.4700,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Elevance Health,1251,Anthem BlueCross BlueShield Wisconsin,31,122,122,30,0,30,0,0,0,0,4,92,0,92,0,0,33,0,0,0,0,0,0,0,0.2100,0.4200,0.4100,0.0000,0.7100,0.0000,0.0000,0.0000,0.0000,0.3100,0.4200,0.0000,0.4600,0.0000,0.0000,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Cigna Group,1009,Cigna,140,1640,1640,263,0,262,0,1,0,0,36,1377,0,1376,0,1,410,0,0,0,0,0,0,0,2.7600,5.6100,3.5900,0.0000,6.1600,0.0000,2.7800,0.0000,0.0000,2.8300,6.2900,0.0000,6.8400,0.0000,0.8100,8.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,BlueCross BlueShield Tennessee,992,,,69,69,6,0,6,0,0,0,0,5,63,0,63,0,0,12,0,0,0,0,0,0,0,0.1200,0.2400,0.0800,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.3900,0.2900,0.0000,0.3100,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Aultman Health,2136,AultCare,57,3500,1191,1191,0,242,0,0,949,0,0,0,0,0,0,0,0,2309,0,0,0,0,0,0,5.8800,4.0800,16.2600,0.0000,5.6900,0.0000,0.0000,38.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,American Foreign Service Protective,2441,American Foreign Service Protective Association,1111,21,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.0700,0.2900,0.0000,0.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,UnitedHealth Group,1231,,,6683,2191,478,4,117,331,26,0,0,91,1713,0,119,1580,14,546,2112,2380,2380,0,0,0,0,11.2300,7.5000,6.5300,1.7000,2.7500,100.0000,72.2200,0.0000,0.0000,7.1500,7.8200,0.0000,0.5900,98.2000,11.2900,10.7800,15.4200,14.3700,14.3700,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,SAMBA Health Benefit,2381,,,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0500,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Pennsylvania Public School Employees` Retirement,2128,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Tuscarawas County,39157,Medica (MN),1127,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Point32Health,1225,,,3,3,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0400,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,NALC Health Benefit,2379,NALC Health Benefit,1024,22,22,22,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.0900,0.2900,0.0000,0.6300,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Independence Health Group,1101,AmeriHealth Caritas,712,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,456,0,0,0,0,1.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6900,6.6900,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Highmark,1095,Highmark Blue Cross Blue Shield West Virginia,412,12,12,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0.0300,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Health Care Service Corporation,1074,BlueCross BlueShield Montana,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,EmblemHealth,2096,,,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0500,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Elevance Health,1251,Anthem BlueCross BlueShield Connecticut,33,39,39,0,0,0,0,0,0,0,0,39,0,39,0,0,13,0,0,0,0,0,0,0,0.1000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2200,0.0000,0.3200,0.0000,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Elevance Health,1251,Anthem BlueCross BlueShield New York,207,12,12,0,0,0,0,0,0,0,0,12,0,12,0,0,1,0,0,0,0,0,0,0,0.0300,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.1000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Corewell Health,2217,Priority Health,506,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,CareSource Management Group,1034,CareSource,184,3092,207,207,3,0,0,0,204,0,0,0,0,0,0,0,0,10,2875,2875,0,0,0,0,8.2500,0.8100,2.7000,2.1000,0.0000,0.0000,0.0000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,42.1900,42.1900,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,BlueCross BlueShield Massachusetts,984,,,56,56,32,0,32,0,0,0,0,19,24,0,24,0,0,10,0,0,0,0,0,0,0,0.1500,0.2200,0.4200,0.0000,0.9200,0.0000,0.0000,0.0000,0.0000,1.1600,0.1300,0.0000,0.2000,0.0000,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Antidote Health Group,2549,,,15,15,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.0600,0.2000,0.0000,0.0000,0.0000,0.0000,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,UnitedHealth Group,1231,,,8521,7461,1631,27,199,1186,16,203,0,310,5830,0,277,5527,26,1857,636,424,424,0,0,0,0,22.7400,29.2900,21.2400,18.8800,5.7300,99.8300,88.8900,7.1100,0.0000,18.9400,32.7600,0.0000,2.2800,99.4600,50.0000,31.8700,11.2600,6.2200,6.2200,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Union County,39159,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0200,0.0800,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Henry Ford Health,2245,,,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Rural Carrier Benefit,2443,,,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0600,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Trinity Health,2277,Mount Carmel MediGold,411,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Cigna Group,1009,Cigna,140,575,574,21,0,21,0,0,0,0,3,553,0,545,0,8,53,1,0,0,0,0,0,0,3.0700,5.3800,0.6000,0.0000,1.0400,0.0000,0.0000,0.0000,0.0000,0.4200,7.7100,0.0000,10.0400,0.0000,24.2400,2.3500,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Elevance Health,1251,Anthem BlueCross BlueShield Connecticut,33,15,15,0,0,0,0,0,0,0,0,15,0,15,0,0,5,0,0,0,0,0,0,0,0.0800,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2100,0.0000,0.2800,0.0000,0.0000,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Elevance Health,1251,Anthem BlueCross BlueShield New York,207,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Government Employees Health Association,1063,Government Employees Health Association,245,24,24,24,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.2200,0.6900,0.0000,1.1900,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,University of Pittsburgh Medical Center,1236,,,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Ascendiun dba Blue Shield California,979,Blue Shield California,96,8,8,2,0,2,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0.0400,0.0700,0.0600,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,BlueCross BlueShield Michigan,985,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Independence Health Group,1101,,,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,425,0,0,0,0,2.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9400,8.9400,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Van Wert County,39161,Medical Mutual,1129,Paramount Health,456,13,7,5,3,2,0,0,0,0,0,2,1,1,0,0,0,6,0,0,0,0,0,0,0.0700,0.0700,0.1400,27.2700,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,6.6700,0.0200,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Elevance Health,1251,Anthem BlueCross BlueShield Missouri,37,19,19,0,0,0,0,0,0,0,0,19,0,19,0,0,12,0,0,0,0,0,0,0,0.2100,0.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7300,0.0000,0.8900,0.0000,0.0000,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,UnitedHealth Group,1231,UnitedHealthcare Community Plan,829,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,534,534,0,0,0,0,7.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0500,16.4900,16.4900,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Premera Blue Cross,1184,,,200,200,0,0,0,0,0,0,0,0,200,0,200,0,0,60,0,0,0,0,0,0,0,2.2400,4.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,0.0000,9.3900,0.0000,0.0000,7.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Molina Healthcare,1142,,,762,130,130,0,0,0,0,130,0,0,0,0,0,0,0,0,0,632,632,0,0,0,0,8.5300,3.1300,8.3700,0.0000,0.0000,0.0000,0.0000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.5200,19.5200,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Humana,1100,Humana Military Healthcare Services,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Henry Ford Health,2245,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0600,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Government Employees Health Association,1063,,,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.1000,0.2600,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Elevance Health,1251,Anthem BlueCross BlueShield Wisconsin,31,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Aultman Health,2136,AultCare,57,23,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2600,0.5500,1.4800,0.0000,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Centene,1005,,,431,132,132,0,0,0,0,132,0,0,0,0,0,0,0,0,59,240,240,0,0,0,0,4.8200,3.1800,8.5000,0.0000,0.0000,0.0000,0.0000,24.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8000,7.4100,7.4100,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Vinton County,39163,Devoted Health,2423,Devoted Health,1094,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Carle Foundation,2464,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,BlueCross BlueShield Massachusetts,984,,,767,767,489,0,489,0,0,0,0,290,278,0,278,0,0,113,0,0,0,0,0,0,0,0.4100,0.5600,1.2500,0.0000,2.1800,0.0000,0.0000,0.0000,0.0000,3.4000,0.2800,0.0000,0.4300,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Aultman Health,2136,,,665,665,665,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3500,0.4800,1.7000,0.0000,2.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,American Foreign Service Protective,2441,,,75,75,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400,0.0500,0.1900,0.0000,0.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Elevance Health,1251,Anthem BlueCross BlueShield Nevada,38,28,28,19,0,19,0,0,0,0,5,9,0,9,0,0,2,0,0,0,0,0,0,0,0.0100,0.0200,0.0500,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Elevance Health,1251,Anthem BlueCross BlueShield Connecticut,33,194,194,9,0,9,0,0,0,0,4,185,0,185,0,0,61,0,0,0,0,0,0,0,0.1000,0.1400,0.0200,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0500,0.1900,0.0000,0.2800,0.0000,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Elevance Health,1251,Anthem BlueCross BlueShield Missouri,37,699,699,11,0,11,0,0,0,0,3,688,0,688,0,0,465,0,0,0,0,0,0,0,0.3700,0.5100,0.0300,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0400,0.6900,0.0000,1.0600,0.0000,0.0000,1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Health Care Service Corporation,1074,BlueCross BlueShield Texas,91,1286,1286,105,0,104,0,1,0,0,13,1181,0,1163,0,18,145,0,0,0,0,0,0,0,0.6800,0.9300,0.2700,0.0000,0.4600,0.0000,1.5900,0.0000,0.0000,0.1500,1.1900,0.0000,1.7900,0.0000,1.7400,0.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Henry Ford Health,2245,Health Alliance Plan (MI),267,13,13,5,0,5,0,0,0,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0500,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,28,28,2,0,2,0,0,0,0,0,26,0,26,0,0,2,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Kaiser Permanente,1112,Kaiser Permanente,350,23,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0100,0.0000,0.0100,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
Ohio,Warren County,39165,Medical Mutual,1129,Medical Mutual,391,5601,4384,2953,174,1846,0,0,933,0,1419,1431,85,1346,0,0,690,1217,0,0,0,0,0,0,2.9700,3.1800,7.5700,29.3900,8.2500,0.0000,0.0000,7.9300,0.0000,16.6500,1.4500,2.8800,2.0700,0.0000,0.0000,2.1900,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
